Codi IDESCAT,Codi INE,Municipi,Codi Comarca 2023,Comarca 2023,Codi Província,Província,Àmbit funcional,Any,Iniciats HPO,Acabats HPO,Longitud Municipi,Latitud Municipi,Georeferència Municipi
250450,25045,Bausen,39,Val d'Aran,25,Lleida,Alt Pirineu i Aran,2019,0,0,0.716292102,42.83477555,POINT (0.716292102 42.83477555)
082975,08297,Veciana,06,Anoia,08,Barcelona,Comarques Centrals,2004,0,0,1.488662991,41.65597683,POINT (1.488662991 41.65597683)
082589,08258,Santa Maria d'Oló,42,Moianès,08,Barcelona,Comarques Centrals,2005,0,0,2.035571761,41.87217579,POINT (2.035571761 41.87217579)
081712,08171,Prats de Lluçanès,43,Lluçanès,08,Barcelona,Comarques Centrals,2004,0,0,2.028590923,42.00864672,POINT (2.028590923 42.00864672)
170911,17091,Llanars,31,Ripollès,17,Girona,Comarques Gironines,2018,0,0,2.344137229,42.32095448,POINT (2.344137229 42.32095448)
252537,25253,"Vilosell, el",18,Garrigues,25,Lleida,Ponent,2013,0,0,0.94660253,41.38329641,POINT (0.94660253 41.38329641)
171788,17178,Sant Pere Pescador,02,Alt Empordà,17,Girona,Comarques Gironines,2017,0,0,3.083283056,42.18811983,POINT (3.083283056 42.18811983)
081192,08119,Masquefa,06,Anoia,08,Barcelona,Penedès,2003,0,0,1.81185265,41.50189427,POINT (1.81185265 41.50189427)
170834,17083,Hostalric,34,Selva,17,Girona,Comarques Gironines,2009,0,0,2.641346718,41.74580856,POINT (2.641346718 41.74580856)
250208,25020,Almatret,33,Segrià,25,Lleida,Ponent,2006,0,0,0.42358212,41.30556557,POINT (0.42358212 41.30556557)
431732,43173,"Vilella Alta, la",29,Priorat,43,Tarragona,Camp de Tarragona,2014,0,0,0.781334275,41.22464309,POINT (0.781334275 41.22464309)
252252,25225,Tornabous,38,Urgell,25,Lleida,Ponent,2018,0,0,1.05285368,41.70153249,POINT (1.05285368 41.70153249)
081038,08103,Jorba,06,Anoia,08,Barcelona,Penedès,2004,0,0,1.548645289,41.6018025,POINT (1.548645289 41.6018025)
251095,25109,Guimerà,38,Urgell,25,Lleida,Ponent,2016,0,0,1.183629776,41.5642051,POINT (1.183629776 41.5642051)
171426,17142,Quart,20,Gironès,17,Girona,Comarques Gironines,2003,0,0,2.839936624,41.93976947,POINT (2.839936624 41.93976947)
430287,43028,"Bisbal del Penedès, la",12,Baix Penedès,43,Tarragona,Penedès,2002,0,0,1.487744296,41.28047573,POINT (1.487744296 41.28047573)
081445,08144,Olvan,14,Berguedà,08,Barcelona,Comarques Centrals,2006,0,0,1.906973539,42.05699767,POINT (1.906973539 42.05699767)
171772,17177,Sant Pau de Segúries,31,Ripollès,17,Girona,Comarques Gironines,2021,0,0,2.365664211,42.26185991,POINT (2.365664211 42.26185991)
430347,43034,Bràfim,01,Alt Camp,43,Tarragona,Camp de Tarragona,2008,0,0,1.341136631,41.26873802,POINT (1.341136631 41.26873802)
250083,25008,Albesa,23,Noguera,25,Lleida,Ponent,2004,0,0,0.659485934,41.75071608,POINT (0.659485934 41.75071608)
431785,43178,Vinyols i els Arcs,08,Baix Camp,43,Tarragona,Camp de Tarragona,2006,0,0,1.039134837,41.11362398,POINT (1.039134837 41.11362398)
430614,43061,Forès,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2019,0,0,1.235491145,41.49336453,POINT (1.235491145 41.49336453)
430982,43098,Nulles,01,Alt Camp,43,Tarragona,Camp de Tarragona,2017,0,0,1.295178559,41.24949229,POINT (1.295178559 41.24949229)
080137,08013,Avinyonet del Penedès,03,Alt Penedès,08,Barcelona,Penedès,2022,0,0,1.779376543,41.36097714,POINT (1.779376543 41.36097714)
250772,25077,Coll de Nargó,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2017,0,0,1.315645723,42.17351957,POINT (1.315645723 42.17351957)
089058,08905,"Palma de Cervelló, la",11,Baix Llobregat,08,Barcelona,Metropolità,2022,0,0,1.971237761,41.41120333,POINT (1.971237761 41.41120333)
172044,17204,Ullà,10,Baix Empordà,17,Girona,Comarques Gironines,2010,0,0,3.107742163,42.0508137,POINT (3.107742163 42.0508137)
081878,08187,Sabadell,40,Vallès Occidental,08,Barcelona,Metropolità,2016,4,30,2.108551925,41.54637803,POINT (2.108551925 41.54637803)
172121,17212,Vidrà,24,Osona,17,Girona,Comarques Centrals,2010,0,0,2.309780855,42.12273222,POINT (2.309780855 42.12273222)
252234,25223,Torà,35,Solsonès,25,Lleida,Comarques Centrals,2015,0,0,1.402811908,41.81299173,POINT (1.402811908 41.81299173)
170932,17093,Llers,02,Alt Empordà,17,Girona,Comarques Gironines,2002,0,0,2.911609249,42.29630565,POINT (2.911609249 42.29630565)
081477,08147,Olesa de Montserrat,11,Baix Llobregat,08,Barcelona,Metropolità,2005,0,19,1.893900541,41.54350594,POINT (1.893900541 41.54350594)
171674,17167,Sant Joan de les Abadesses,31,Ripollès,17,Girona,Comarques Gironines,2011,0,25,2.284830772,42.23280805,POINT (2.284830772 42.23280805)
251667,25166,Pinell de Solsonès,35,Solsonès,25,Lleida,Comarques Centrals,2002,0,0,1.418757039,41.95015594,POINT (1.418757039 41.95015594)
170852,17085,Jafre,10,Baix Empordà,17,Girona,Comarques Gironines,2023,0,0,3.010759556,42.07196555,POINT (3.010759556 42.07196555)
082508,08250,Santa Margarida de Montbui,06,Anoia,08,Barcelona,Penedès,2014,0,0,1.608065901,41.57382772,POINT (1.608065901 41.57382772)
171668,17166,Sant Jordi Desvalls,20,Gironès,17,Girona,Comarques Gironines,2013,0,0,2.953539082,42.07208893,POINT (2.953539082 42.07208893)
252347,25234,Tremp,25,Pallars Jussà,25,Lleida,Alt Pirineu i Aran,2021,0,0,0.895896972,42.16691811,POINT (0.895896972 42.16691811)
430803,43080,"Masó, la",01,Alt Camp,43,Tarragona,Camp de Tarragona,2022,0,0,1.222709035,41.2348059,POINT (1.222709035 41.2348059)
080804,08080,Fígols,14,Berguedà,08,Barcelona,Comarques Centrals,2010,0,0,1.836761574,42.18100615,POINT (1.836761574 42.18100615)
170182,17018,Bellcaire d'Empordà,10,Baix Empordà,17,Girona,Comarques Gironines,2018,0,0,3.094515204,42.08101115,POINT (3.094515204 42.08101115)
430347,43034,Bràfim,01,Alt Camp,43,Tarragona,Camp de Tarragona,2023,0,0,1.341136631,41.26873802,POINT (1.341136631 41.26873802)
081094,08109,Lluçà,43,Lluçanès,08,Barcelona,Comarques Centrals,2010,0,0,2.073264042,42.06808229,POINT (2.073264042 42.06808229)
430115,43011,Almoster,08,Baix Camp,43,Tarragona,Camp de Tarragona,2016,0,0,1.113359413,41.1980931,POINT (1.113359413 41.1980931)
170681,17068,Foixà,10,Baix Empordà,17,Girona,Comarques Gironines,2010,0,0,2.998025075,42.03886374,POINT (2.998025075 42.03886374)
082107,08210,Sant Feliu de Codines,41,Vallès Oriental,08,Barcelona,Metropolità,2017,0,0,2.164546597,41.68891823,POINT (2.164546597 41.68891823)
251500,25150,Oliola,23,Noguera,25,Lleida,Ponent,2005,0,0,1.174256928,41.87596418,POINT (1.174256928 41.87596418)
082188,08218,Sant Joan de Vilatorrada,07,Bages,08,Barcelona,Comarques Centrals,2011,0,0,1.804848323,41.74550716,POINT (1.804848323 41.74550716)
430136,43013,"Ametlla de Mar, l'",09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2020,0,0,0.803501688,40.88524846,POINT (0.803501688 40.88524846)
080425,08042,Cànoves i Samalús,41,Vallès Oriental,08,Barcelona,Metropolità,2010,0,0,2.352943715,41.69391937,POINT (2.352943715 41.69391937)
170433,17043,Queralbs,31,Ripollès,17,Girona,Comarques Gironines,2009,0,0,2.162693687,42.34849447,POINT (2.162693687 42.34849447)
431613,43161,Valls,01,Alt Camp,43,Tarragona,Camp de Tarragona,2022,0,0,1.247623975,41.28430482,POINT (1.247623975 41.28430482)
430461,43046,Conesa,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2022,0,0,1.291294091,41.51860535,POINT (1.291294091 41.51860535)
431476,43147,Solivella,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2013,0,0,1.177765474,41.45590429,POINT (1.177765474 41.45590429)
250390,25039,Baix Pallars,26,Pallars Sobirà,25,Lleida,Alt Pirineu i Aran,2011,0,0,1.064357054,42.32360869,POINT (1.064357054 42.32360869)
250714,25071,Cava,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2022,0,0,1.58440322,42.32535337,POINT (1.58440322 42.32535337)
171030,17103,Maçanet de la Selva,34,Selva,17,Girona,Comarques Gironines,2021,0,0,2.731325675,41.77637139,POINT (2.731325675 41.77637139)
082423,08242,Marganell,07,Bages,08,Barcelona,Comarques Centrals,2021,0,0,1.793045527,41.64029098,POINT (1.793045527 41.64029098)
430635,43063,"Galera, la",22,Montsià,43,Tarragona,Terres de l'Ebre,2015,0,0,0.463731007,40.68155614,POINT (0.463731007 40.68155614)
252056,25205,Sidamon,27,Pla d'Urgell,25,Lleida,Ponent,2019,0,0,0.832211886,41.6286088,POINT (0.832211886 41.6286088)
170470,17047,Castelló d'Empúries,02,Alt Empordà,17,Girona,Comarques Gironines,2020,0,10,3.074791957,42.25857657,POINT (3.074791957 42.25857657)
080902,08090,Gaià,07,Bages,08,Barcelona,Comarques Centrals,2019,0,0,1.925435009,41.91652923,POINT (1.925435009 41.91652923)
431515,43151,"Torre de Fontaubella, la",29,Priorat,43,Tarragona,Camp de Tarragona,2006,0,0,0.864236158,41.1244212,POINT (0.864236158 41.1244212)
082016,08201,Sant Boi de Lluçanès,24,Osona,08,Barcelona,Comarques Centrals,2019,0,0,2.15178496,42.05877073,POINT (2.15178496 42.05877073)
430640,43064,Gandesa,37,Terra Alta,43,Tarragona,Terres de l'Ebre,2013,0,0,0.439107295,41.05208342,POINT (0.439107295 41.05208342)
250978,25097,Fulleda,18,Garrigues,25,Lleida,Ponent,2005,0,0,1.02431182,41.46305309,POINT (1.02431182 41.46305309)
170242,17024,Bolvir,15,Cerdanya,17,Girona,Alt Pirineu i Aran,2007,0,0,1.879863587,42.41848025,POINT (1.879863587 42.41848025)
081509,08150,Orís,24,Osona,08,Barcelona,Comarques Centrals,2020,0,0,2.239282559,42.05822395,POINT (2.239282559 42.05822395)
430402,43040,Capçanes,29,Priorat,43,Tarragona,Camp de Tarragona,2013,0,0,0.78130284,41.10014659,POINT (0.78130284 41.10014659)
080386,08038,Callús,07,Bages,08,Barcelona,Comarques Centrals,2008,67,0,1.783871713,41.78124073,POINT (1.783871713 41.78124073)
082606,08260,Santa Perpètua de Mogoda,40,Vallès Occidental,08,Barcelona,Metropolità,2023,0,1,2.183444726,41.53457583,POINT (2.183444726 41.53457583)
430424,43042,Castellvell del Camp,08,Baix Camp,43,Tarragona,Camp de Tarragona,2019,0,0,1.096907219,41.18055339,POINT (1.096907219 41.18055339)
170405,17040,Canet d'Adri,20,Gironès,17,Girona,Comarques Gironines,2017,0,0,2.737062442,42.03334923,POINT (2.737062442 42.03334923)
171616,17161,Sant Feliu de Pallerols,19,Garrotxa,17,Girona,Comarques Gironines,2019,0,0,2.50747617,42.0754392,POINT (2.50747617 42.0754392)
250432,25043,"Vall de Boí, la",05,Alta Ribagorça,25,Lleida,Alt Pirineu i Aran,2007,0,0,0.800461177,42.50458673,POINT (0.800461177 42.50458673)
170932,17093,Llers,02,Alt Empordà,17,Girona,Comarques Gironines,2003,0,0,2.911609249,42.29630565,POINT (2.911609249 42.29630565)
171002,17100,Masarac,02,Alt Empordà,17,Girona,Comarques Gironines,2013,0,0,2.972460262,42.3509675,POINT (2.972460262 42.3509675)
082423,08242,Marganell,07,Bages,08,Barcelona,Comarques Centrals,2007,0,0,1.793045527,41.64029098,POINT (1.793045527 41.64029098)
259101,25910,Josa i Tuixén,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2012,0,0,1.566512595,42.23122593,POINT (1.566512595 42.23122593)
081271,08127,Monistrol de Montserrat,07,Bages,08,Barcelona,Comarques Centrals,2021,0,0,1.842759667,41.60979073,POINT (1.842759667 41.60979073)
250714,25071,Cava,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2012,0,0,1.58440322,42.32535337,POINT (1.58440322 42.32535337)
082359,08235,Sant Pol de Mar,21,Maresme,08,Barcelona,Metropolità,2005,0,0,2.621160222,41.60022259,POINT (2.621160222 41.60022259)
250479,25047,Bellcaire d'Urgell,23,Noguera,25,Lleida,Ponent,2023,0,0,0.905573979,41.7592389,POINT (0.905573979 41.7592389)
171061,17106,Mollet de Peralada,02,Alt Empordà,17,Girona,Comarques Gironines,2021,0,0,3.000572131,42.35858847,POINT (3.000572131 42.35858847)
251692,25169,"Pobla de Cérvoles, la",18,Garrigues,25,Lleida,Ponent,2014,0,0,0.915289225,41.36804868,POINT (0.915289225 41.36804868)
430385,43038,Cambrils,08,Baix Camp,43,Tarragona,Camp de Tarragona,2020,0,0,1.057802277,41.07103393,POINT (1.057802277 41.07103393)
250707,25070,Castellserà,38,Urgell,25,Lleida,Ponent,2021,0,0,0.986964286,41.74684408,POINT (0.986964286 41.74684408)
082520,08252,Barberà del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2018,0,14,2.124669407,41.51579636,POINT (2.124669407 41.51579636)
430509,43050,Creixell,36,Tarragonès,43,Tarragona,Camp de Tarragona,2010,0,0,1.440627272,41.16773933,POINT (1.440627272 41.16773933)
082917,08291,Vacarisses,40,Vallès Occidental,08,Barcelona,Metropolità,2018,0,0,1.918781001,41.60593686,POINT (1.918781001 41.60593686)
431536,43153,Torredembarra,36,Tarragonès,43,Tarragona,Camp de Tarragona,2003,0,0,1.396064236,41.14606579,POINT (1.396064236 41.14606579)
172235,17223,Vilajuïga,02,Alt Empordà,17,Girona,Comarques Gironines,2005,0,4,3.094145391,42.3274526,POINT (3.094145391 42.3274526)
430069,43006,Aldover,09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2005,0,0,0.500003865,40.87979172,POINT (0.500003865 40.87979172)
080692,08069,Collbató,11,Baix Llobregat,08,Barcelona,Metropolità,2021,0,0,1.829521495,41.56729637,POINT (1.829521495 41.56729637)
081537,08153,Òrrius,21,Maresme,08,Barcelona,Metropolità,2022,0,0,2.35494046,41.55508453,POINT (2.35494046 41.55508453)
170524,17052,Siurana,02,Alt Empordà,17,Girona,Comarques Gironines,2003,0,0,2.99449618,42.20934742,POINT (2.99449618 42.20934742)
250864,25086,Esterri d'Àneu,26,Pallars Sobirà,25,Lleida,Alt Pirineu i Aran,2015,0,0,1.123235174,42.62829782,POINT (1.123235174 42.62829782)
251348,25134,Menàrguens,23,Noguera,25,Lleida,Ponent,2009,0,0,0.743889689,41.72913882,POINT (0.743889689 41.72913882)
250637,25063,Canejan,39,Val d'Aran,25,Lleida,Alt Pirineu i Aran,2018,0,0,0.738490358,42.83836792,POINT (0.738490358 42.83836792)
250560,25056,Bovera,18,Garrigues,25,Lleida,Ponent,2021,0,0,0.638921343,41.32654176,POINT (0.638921343 41.32654176)
171030,17103,Maçanet de la Selva,34,Selva,17,Girona,Comarques Gironines,2018,0,0,2.731325675,41.77637139,POINT (2.731325675 41.77637139)
431166,43116,Prades,08,Baix Camp,43,Tarragona,Camp de Tarragona,2015,0,0,0.988191149,41.3097941,POINT (0.988191149 41.3097941)
252537,25253,"Vilosell, el",18,Garrigues,25,Lleida,Ponent,2005,0,0,0.94660253,41.38329641,POINT (0.94660253 41.38329641)
430764,43076,Marçà,29,Priorat,43,Tarragona,Camp de Tarragona,2010,0,0,0.803144969,41.12678858,POINT (0.803144969 41.12678858)
431418,43141,Pontils,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2007,0,0,1.387396068,41.47752473,POINT (1.387396068 41.47752473)
082248,08224,Sant Martí de Centelles,24,Osona,08,Barcelona,Comarques Centrals,2013,0,0,2.250971253,41.76389065,POINT (2.250971253 41.76389065)
170950,17095,Lloret de Mar,34,Selva,17,Girona,Comarques Gironines,2015,0,0,2.847602852,41.69861565,POINT (2.847602852 41.69861565)
431515,43151,"Torre de Fontaubella, la",29,Priorat,43,Tarragona,Camp de Tarragona,2005,0,0,0.864236158,41.1244212,POINT (0.864236158 41.1244212)
172018,17201,Toses,31,Ripollès,17,Girona,Comarques Gironines,2017,0,0,2.016964383,42.32174548,POINT (2.016964383 42.32174548)
252108,25210,Soses,33,Segrià,25,Lleida,Ponent,2012,0,0,0.487312034,41.5329964,POINT (0.487312034 41.5329964)
430136,43013,"Ametlla de Mar, l'",09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2005,0,0,0.803501688,40.88524846,POINT (0.803501688 40.88524846)
252537,25253,"Vilosell, el",18,Garrigues,25,Lleida,Ponent,2016,0,0,0.94660253,41.38329641,POINT (0.94660253 41.38329641)
170486,17048,Castell-Platja d'Aro,10,Baix Empordà,17,Girona,Comarques Gironines,2017,0,0,3.067081286,41.81744775,POINT (3.067081286 41.81744775)
081939,08193,Sant Iscle de Vallalta,21,Maresme,08,Barcelona,Metropolità,2022,0,0,2.569300136,41.62386593,POINT (2.569300136 41.62386593)
081640,08164,"Pla del Penedès, el",03,Alt Penedès,08,Barcelona,Penedès,2017,0,0,1.710276206,41.41836621,POINT (1.710276206 41.41836621)
252424,25242,Verdú,38,Urgell,25,Lleida,Ponent,2021,0,0,1.142859787,41.61058522,POINT (1.142859787 41.61058522)
250609,25060,Cabanabona,23,Noguera,25,Lleida,Ponent,2009,0,0,1.217309912,41.85158378,POINT (1.217309912 41.85158378)
171959,17195,"Tallada d'Empordà, la",10,Baix Empordà,17,Girona,Comarques Gironines,2008,0,0,3.054785975,42.0796412,POINT (3.054785975 42.0796412)
082286,08228,Sant Martí Sesgueioles,06,Anoia,08,Barcelona,Comarques Centrals,2015,0,0,1.488163253,41.7020122,POINT (1.488163253 41.7020122)
170638,17063,Espinelves,24,Osona,17,Girona,Comarques Centrals,2007,0,0,2.417880772,41.86886642,POINT (2.417880772 41.86886642)
251811,25181,Puigverd d'Agramunt,38,Urgell,25,Lleida,Ponent,2009,0,0,1.12164226,41.77780562,POINT (1.12164226 41.77780562)
170209,17020,Bescanó,20,Gironès,17,Girona,Comarques Gironines,2015,0,0,2.743365182,41.96540335,POINT (2.743365182 41.96540335)
250352,25035,"Sentiu de Sió, la",23,Noguera,25,Lleida,Ponent,2012,0,0,0.877706518,41.80531687,POINT (0.877706518 41.80531687)
431153,43115,Pradell de la Teixeta,29,Priorat,43,Tarragona,Camp de Tarragona,2006,0,0,0.875646887,41.15619339,POINT (0.875646887 41.15619339)
080410,08041,Canovelles,41,Vallès Oriental,08,Barcelona,Metropolità,2021,0,0,2.276970352,41.62175675,POINT (2.276970352 41.62175675)
171241,17124,Pals,10,Baix Empordà,17,Girona,Comarques Gironines,2018,0,0,3.145078573,41.9710771,POINT (3.145078573 41.9710771)
171030,17103,Maçanet de la Selva,34,Selva,17,Girona,Comarques Gironines,2008,5,0,2.731325675,41.77637139,POINT (2.731325675 41.77637139)
430960,43096,"Morera de Montsant, la",29,Priorat,43,Tarragona,Camp de Tarragona,2019,0,0,0.841974773,41.26522842,POINT (0.841974773 41.26522842)
170025,17002,Aiguaviva,20,Gironès,17,Girona,Comarques Gironines,2011,0,0,2.762375415,41.93808642,POINT (2.762375415 41.93808642)
170195,17019,Besalú,19,Garrotxa,17,Girona,Comarques Gironines,2004,0,0,2.699326775,42.19888607,POINT (2.699326775 42.19888607)
251811,25181,Puigverd d'Agramunt,38,Urgell,25,Lleida,Ponent,2008,0,0,1.12164226,41.77780562,POINT (1.12164226 41.77780562)
431191,43119,Puigpelat,01,Alt Camp,43,Tarragona,Camp de Tarragona,2018,0,0,1.297636558,41.27872271,POINT (1.297636558 41.27872271)
080253,08025,"Bruc, el",06,Anoia,08,Barcelona,Penedès,2014,0,0,1.780059385,41.58073445,POINT (1.780059385 41.58073445)
081574,08157,Pallejà,11,Baix Llobregat,08,Barcelona,Metropolità,2015,0,0,1.996775252,41.4225799,POINT (1.996775252 41.4225799)
080410,08041,Canovelles,41,Vallès Oriental,08,Barcelona,Metropolità,2013,0,0,2.276970352,41.62175675,POINT (2.276970352 41.62175675)
080996,08099,Guardiola de Berguedà,14,Berguedà,08,Barcelona,Comarques Centrals,2016,0,0,1.878810946,42.23322071,POINT (1.878810946 42.23322071)
431508,43150,Tivissa,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2020,0,0,0.732607845,41.04260664,POINT (0.732607845 41.04260664)
172076,17207,"Vall d'en Bas, la",19,Garrotxa,17,Girona,Comarques Gironines,2006,0,15,2.459160667,42.11769812,POINT (2.459160667 42.11769812)
171289,17128,Pau,02,Alt Empordà,17,Girona,Comarques Gironines,2011,0,0,3.11688172,42.31623673,POINT (3.1168817 42.31623673)
082824,08282,Tiana,21,Maresme,08,Barcelona,Metropolità,2016,0,0,2.269019357,41.48172848,POINT (2.269019357 41.48172848)
430304,43030,Bonastre,12,Baix Penedès,43,Tarragona,Penedès,2002,0,0,1.439913737,41.22061386,POINT (1.439913737 41.22061386)
431346,43134,"Rourell, el",01,Alt Camp,43,Tarragona,Camp de Tarragona,2005,0,0,1.217774332,41.2248745,POINT (1.217774332 41.2248745)
431444,43144,"Secuita, la",36,Tarragonès,43,Tarragona,Camp de Tarragona,2012,0,0,1.279347632,41.20324051,POINT (1.279347632 41.20324051)
081115,08111,Malla,24,Osona,08,Barcelona,Comarques Centrals,2003,0,0,2.234413951,41.88658813,POINT (2.234413951 41.88658813)
082541,08254,"Esquirol, l'",24,Osona,08,Barcelona,Comarques Centrals,2019,0,0,2.368244029,42.03550806,POINT (2.368244029 42.03550806)
431508,43150,Tivissa,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2022,0,0,0.732607845,41.04260664,POINT (0.732607845 41.04260664)
431107,43110,"Pobla de Massaluca, la",37,Terra Alta,43,Tarragona,Terres de l'Ebre,2020,0,0,0.353860191,41.1811873,POINT (0.353860191 41.1811873)
250479,25047,Bellcaire d'Urgell,23,Noguera,25,Lleida,Ponent,2021,0,0,0.905573979,41.7592389,POINT (0.905573979 41.7592389)
081542,08154,Pacs del Penedès,03,Alt Penedès,08,Barcelona,Penedès,2004,0,0,1.669009697,41.36151537,POINT (1.669009697 41.36151537)
250175,25017,Alins,26,Pallars Sobirà,25,Lleida,Alt Pirineu i Aran,2012,0,0,1.318664825,42.54870829,POINT (1.318664825 42.54870829)
170871,17087,Juià,20,Gironès,17,Girona,Comarques Gironines,2021,0,0,2.907342846,42.01794949,POINT (2.907342846 42.01794949)
430167,43016,"Arboç, l'",12,Baix Penedès,43,Tarragona,Penedès,2010,0,12,1.603603923,41.26750259,POINT (1.603603923 41.26750259)
259010,25901,Vall de Cardós,26,Pallars Sobirà,25,Lleida,Alt Pirineu i Aran,2017,0,0,1.227640857,42.56361512,POINT (1.227640857 42.56361512)
171766,17176,Sant Mori,02,Alt Empordà,17,Girona,Comarques Gironines,2008,0,0,2.991477146,42.15292172,POINT (2.991477146 42.15292172)
082536,08253,Santa Maria de Besora,24,Osona,08,Barcelona,Comarques Centrals,2011,0,0,2.257677408,42.12772104,POINT (2.257677408 42.12772104)
081614,08161,Piera,06,Anoia,08,Barcelona,Penedès,2003,0,0,1.743364446,41.5181362,POINT (1.743364446 41.5181362)
170280,17028,Brunyola i Sant Martí Sapresa,34,Selva,17,Girona,Comarques Gironines,2019,0,0,2.684319914,41.9046929,POINT (2.684319914 41.9046929)
250609,25060,Cabanabona,23,Noguera,25,Lleida,Ponent,2006,0,0,1.217309912,41.85158378,POINT (1.217309912 41.85158378)
170911,17091,Llanars,31,Ripollès,17,Girona,Comarques Gironines,2019,0,0,2.344137229,42.32095448,POINT (2.344137229 42.32095448)
081402,08140,Navarcles,07,Bages,08,Barcelona,Comarques Centrals,2023,0,0,1.903759781,41.75162689,POINT (1.903759781 41.75162689)
170340,17034,Calonge i Sant Antoni,10,Baix Empordà,17,Girona,Comarques Gironines,2018,0,0,3.075838423,41.86107184,POINT (3.075838423 41.86107184)
250045,25004,"Alamús, els",33,Segrià,25,Lleida,Ponent,2019,0,0,0.738550669,41.61570667,POINT (0.738550669 41.61570667)
431248,43124,"Riba, la",01,Alt Camp,43,Tarragona,Camp de Tarragona,2022,0,0,1.177776121,41.31833693,POINT (1.177776121 41.31833693)
080174,08017,Balenyà,24,Osona,08,Barcelona,Comarques Centrals,2016,0,0,2.235188771,41.81537217,POINT (2.235188771 41.81537217)
170979,17097,Madremanya,20,Gironès,17,Girona,Comarques Gironines,2006,0,0,2.957521494,41.9902562,POINT (2.957521494 41.9902562)
080333,08033,Caldes de Montbui,41,Vallès Oriental,08,Barcelona,Metropolità,2022,0,5,2.162240112,41.63459072,POINT (2.162240112 41.63459072)
171077,17107,Molló,31,Ripollès,17,Girona,Comarques Gironines,2007,0,0,2.404208714,42.34680531,POINT (2.404208714 42.34680531)
080351,08035,Calella,21,Maresme,08,Barcelona,Metropolità,2012,0,0,2.65721784,41.61327142,POINT (2.65721784 41.61327142)
